id,text,valence,arousal,dominance,split,source
captured_moments_11497_11701,"The Tasha in this file would walk through a net show in half an hour, including commercials, and just before an ad for Figuero's Flash Diapers -- Keeps Baby Driest!",-0.07,-0.07,-0.07,dev,EmoBank
20020731-nyt_25556_25589,"""This is the Mona Lisa of coins,""",0.0,0.06,0.25,dev,EmoBank
hotel-california_20706_20733,We're just dumb and lucky.”,0.05,0.1,-0.1,dev,EmoBank
WhatToHongKong_8660_8749,Also check out Star Computer City in the Star House near the Star Ferry terminal.,0.1,0.05,0.0,dev,EmoBank
SemEval_643,"Bush authorized Iranians' arrest in Iraq, Rice says",0.0,-0.05,0.05,dev,EmoBank
wsj_0106_194_273,"Perpetual preferred shares aren't retractable by the holders, the company said.",-0.05,-0.05,-0.05,dev,EmoBank
112C-L014_1631_1655,Mary Roth Tom Hirschauer,0.0,-0.15,0.0,dev,EmoBank
112C-L016_94_189,"At Pleasant Run, Inc. we are making plans and arrangements for our children and families.",0.05,-0.15,-0.1,dev,EmoBank
Nathans_Bylichka_14294_14314,He really stood out.,0.06,0.125,0.06,dev,EmoBank
110CYL071_2323_2391,Please send the largest contribution you can comfortably make.,-0.1,-0.1,0.15,dev,EmoBank
SemEval_80,Google to unveil election mashup,0.0,-0.1,0.0,dev,EmoBank
SemEval_815,Cisco sues Apple over iPhone name,-0.3,0.15,0.15,dev,EmoBank
captured_moments_10838_10852,You loved her.,0.35,0.0,0.0,dev,EmoBank
118CWL048_61_71,"Dear Name,",0.0,0.1,0.05,dev,EmoBank
WhereToHongKong_56281_56446,"Guangzhou, with a population of more than 5 million, straddles the Pearl River — China’s fifth longest — which links the city to the South China Sea.",0.0,0.0,0.0,dev,EmoBank
hotel-california_21055_21090,"Ray shrugged, then got up and left.",-0.2,-0.1,-0.1,dev,EmoBank
SemEval_528,Global National Major child porn ring bust,-0.25,0.085,0.165,dev,EmoBank
aspca1_522_534,Dear Friend:,0.25,-0.06,0.0,dev,EmoBank
Nathans_Bylichka_34697_34767,"As long as I looked at it, it didn’t reveal any magic sparkle or glow.",-0.125,-0.06,-0.125,dev,EmoBank
SemEval_229,"Dad locked up son, watched on TV, police say",-0.25,-0.085,0.165,dev,EmoBank
audubon1_421_470,And who plans to commit such a mass bird killing?,-0.5,-0.1,-0.1,dev,EmoBank
NWF1_1606_1664,Ranger Rick is just one of our many wildlife publications.,0.05,0.0,0.0,dev,EmoBank
hotel-california_25603_25617,"“Disappeared,”",-0.05,0.0,-0.05,dev,EmoBank
A1_734_1004,"He said that it would he possible for the companies working in the electronic trade sector to make Dubai their headquarters, and to establish offices here and provide employment and own machinery in the zone opened to companies fully owned by the foreigners.",0.07,-0.07,0.0,dev,EmoBank
A_defense_of_Michael_Moore_23403_23627,"Not surprisingly, guncite, too, compares data from different years -- as I know from personal experience, it is quite difficult to do comparisons of crime statistics due to differences in reporting frequency and methodology.",-0.145,0.0,0.07,dev,EmoBank
WhereToHongKong_30409_30548,The Art Gallery in the Institute of Chinese Studies Building is worth a visit for its painting and calligraphy collections.,0.1,0.0,0.05,dev,EmoBank
Black_and_white_6898_6942,"Thus, began the cult of the black and white.",0.0,-0.15,0.0,dev,EmoBank
SemEval_556,India's Taj Mahal gets facelift,0.2,0.1,0.1,dev,EmoBank
hsus4_5287_5379,Registration by the Secretary of State does not imply endorsement by the Secretary of State.,-0.045,-0.09,0.0,dev,EmoBank
114CUL058_99_156,We need your help in continuing the work of Jameson Camp.,0.1,0.2,-0.05,dev,EmoBank
audubon2_1425_1710,"This award-winning style is evident in every issue with behind-the-headlines reporting, passionate coverage of the environment, exotic journeys to remote places you may never otherwise experience, and of course, in AUDUBON’s famous photography of nature’s most awe-inspiring creations.",0.11,0.055,0.055,dev,EmoBank
SemEval_581,Shareholders sue Apple,-0.25,0.15,0.05,dev,EmoBank
wsj_0168_488_616,The loan may be extended by the McAlpine group for an additional year with an increase in the conversion price to $2.50 a share.,0.1,0.05,0.05,dev,EmoBank
20000415_apw_eng-NEW_985_1240,"If supplies are not reaching the people who need them, Hall said, he wanted to find out whether the United Nations or relief agencies needed to handle things differently, or whether ""Iraq needs to get out of the way and let us do the job.""",-0.15,0.2,0.05,dev,EmoBank
SemEval_926,Action intensity boosts vision,0.0,0.0,-0.07,dev,EmoBank
20000419_apw_eng-NEW_95_111,"BASRA, Iraq (AP)",-0.085,-0.17,-0.085,dev,EmoBank
hotel-california_25160_25170,“Why not?”,0.0,0.0,0.0,dev,EmoBank
Nathans_Bylichka_2904_2985,"Come on, I don’t have to get fucked up every time we go out just to enjoy myself.",-0.365,0.32,0.135,dev,EmoBank
Seedbombing_1296_1372,"If the fertilizer in the mix is what I think it is, that wouldn't be pretty.",-0.25,-0.1,0.0,dev,EmoBank
WhereToHongKong_30052_30228,"The Sai Kung area is the location of two official parks and nature preserves, while on the south side of the peninsula are some of the territory’s best beaches.",0.0,-0.15,0.0,dev,EmoBank
SemEval_515,Dance movie takes over No. 1,0.2,0.0,0.05,dev,EmoBank
SemEval_1084,Experts issue new heart disease guidelines for women,0.0,0.05,0.1,dev,EmoBank
SemEval_1382,Cousin: Gunman was Srebrenica survivor,-0.06,0.0,-0.125,dev,EmoBank
Nathans_Bylichka_3260_3337,"If it was March, that meant that we’d been together almost a year and a half.",0.1,-0.1,0.0,dev,EmoBank
SemEval_1047,Japanese whaling ship won't accept help,-0.3,-0.05,-0.05,dev,EmoBank
detroit_858_923,"The artist types notified their buddies, who moved in post haste.",0.05,0.0,0.0,dev,EmoBank
SemEval_540,Golden Globes on their way,0.15,0.2,0.05,dev,EmoBank
detroit_10948_11052,"No, even before that -- The Dollmaker has often been called 'America's least pretentious masterpiece'.",0.0,-0.05,0.05,dev,EmoBank
20020731-nyt_45721_45895,"President Bush has now unveiled his long-awaited ""Clear Skies"" proposal, which he promises will simplify and strengthen the Clean Air Act without crippling American industry.",0.045,-0.045,0.0,dev,EmoBank
119CWL041_851_942,You have shared in the vision and the leadership of the YMCA of Greater Indianapolis.,0.1,0.0,0.0,dev,EmoBank
easy_money_1085_1117,"'m a linguistics researcher, Ed.",0.0,-0.165,0.0,dev,EmoBank
WhatToHongKong_12478_12530,An enormous variety of makes and models are on sale.,0.07,0.0,0.0,dev,EmoBank
easy_money_5306_5417,He pulled out a small leather diary and opened it to a yellowed page marked with yet another small sticky note.,0.0,0.0,-0.07,dev,EmoBank
SemEval_7,Kate is marrying Doherty,0.22,0.11,0.11,test,EmoBank
captured_moments_20021_20052,"""Calling him by his first name.",0.0,-0.045,0.23,test,EmoBank
captured_moments_21568_21581,"""Truthfully.""",0.1,0.05,0.1,test,EmoBank
WhereToHongKong_63764_64071,"The individual artisans’ shops are no longer here, but you can visit a silk-weaving factory, a ceramics plant, and the Foshan Folk Art Studio, where you can observe workers making Chinese lanterns, carving sculptures, painting scrolls, and cutting intricate designs in paper.",0.05,-0.15,0.1,test,EmoBank
Ohio_Steel_14127_14211,The Campaign failed to save any jobs and Youngstown was plunged into economic chaos.,-0.28,-0.11,-0.055,test,EmoBank
anth_essay_4_9891_10154,Mayans gained formal recognition in 1995 as the majority population in a precursor to the 1996 peace accord; by 1999 its government floated a referendum on an indigenous bill of rights resembling that codified in the Colombian constitution (Warren 2002: 157-158).,0.135,-0.18,0.135,test,EmoBank
WhereToHongKong_22333_22552,"A few blocks up Nathan Road is Kowloon Park (open daily 6am–midnight), elegantly laid out with fountains, promenades, and ornamental gardens; be sure to go up the steps to see the Sculpture Walk.",0.1,0.05,0.05,test,EmoBank
SemEval_634,Models' health guidelines -- will they help?,0.0,-0.05,-0.05,test,EmoBank
hotel-california_16778_16809,"“Smuggling,” responded Kishori.",-0.06,-0.06,0.06,test,EmoBank
A_defense_of_Michael_Moore_7523_7651,"Moore is not from Colorado -- his question is generic, not meant to refer specifically to the Lockheed Martin plant in question.",-0.06,-0.125,0.19,test,EmoBank
detroit_4932_4951,It's the Rust Belt.,0.0,-0.05,0.0,test,EmoBank
20000419_apw_eng-NEW_770_902,But he insisted the international community can do a much better job in helping Iraq deal with its economic and health problems.,0.0,0.0,0.06,test,EmoBank
WhereToHongKong_31893_32129,Legend has it that a local woman climbed the hill every day to watch for her husband returning from across the sea; one day the wife and her child were turned to stone as a permanent symbol of her enduring faith.,-0.05,-0.05,0.0,test,EmoBank
wsj_0152_412_487,Telerate's two independent directors have rejected the offer as inadequate.,-0.11,-0.055,0.165,test,EmoBank
lessig_blog-carbon_367_423,We're a couple months late buying credits for last year.,-0.165,0.055,-0.055,test,EmoBank
hotel-california_30229_30259,"“She doesn't drink, remember?”",0.0,-0.1,0.0,test,EmoBank
NYTnewswire3_4024_4146,"""The diversity is the big difference with this plant,"" said Richard Doherty, president of Envisioneering, a research firm.",0.0,-0.1,0.05,test,EmoBank
hotel-california_25422_25450,“Why are you so interested?”,0.055,0.0,0.11,test,EmoBank
captured_moments_32661_32841,"A tall, narrow stopbox stood in the center of one room; sand trickled forever downward while beads of water splashed across the sand's path.",0.0,0.05,0.0,test,EmoBank
NYTnewswire9_9777_9839,"Three days later, another B-29 from the 509th bombed Nagasaki.",-0.335,0.0,-0.165,test,EmoBank
SemEval_940,The amounts you have to pay for a bomb scare,-0.4,0.15,0.0,test,EmoBank
Bartok_14380_14467,"E♭, furthermore, is not convincingly established as a dominant-functioning tone at all.",-0.05,0.1,0.0,test,EmoBank
Nathans_Bylichka_3826_4024,"We slammed against the doorway and I was laughing too, the pulse close enough to shake the doorframe and set up vibrations in my chest, Rachel in my arms because she’d used me to soften her landing.",0.55,0.4,0.1,test,EmoBank
SemEval_782,Iraqi forces detain official suspected in Shia conspiracy,0.145,-0.07,0.07,test,EmoBank
Fermentation_HR5034_12069_12195,Tom said... Seems like some old geezers are filling their pockets with some major greenbacks getting this bill passed through.,-0.2,0.05,-0.1,test,EmoBank
How_soon-Lebron-James_279_437,"He's also managed to surround himself with people who understand business, but I'm starting to wonder if he's lost a bit of understanding of American culture.",-0.11,0.11,0.0,test,EmoBank
20020731-nyt_37846_38143,"Justice James R. Zazzali and Justice Virginia Long said in a separate opinion that in addition to the reasons given in the majority opinion, also written by Zazzali, they believed the death penalty would constitute cruel and unusual punishment because of Nelson's history of emotional disturbance.",-0.1,0.05,-0.05,test,EmoBank
wsj_0173_471_571,"After these payments, about $225,000 will be available for the 20 million common shares outstanding.",0.0,-0.1,-0.05,test,EmoBank
hotel-california_30864_30892,"If he refuses, threaten him.",-0.28,0.165,0.22,test,EmoBank
sucker_1199_1247,Gotta love that understatement and comic timing.,0.3,0.15,0.15,test,EmoBank
Nathans_Bylichka_25939_25975,"“Good evening, gentlemen,” she said.",0.315,-0.045,0.09,test,EmoBank
Acephalous-Cant-believe_1410_1424,I should know.,0.0,0.0,0.05,test,EmoBank
WhereToHongKong_1968_2039,"Just east of the Star Ferry terminal, you’ll come to City Hall.",-0.05,0.0,0.0,test,EmoBank
SemEval_534,"""Stomp the Yard"" has winning moves in its weekend debut",0.1,0.05,0.05,test,EmoBank
Nathans_Bylichka_37351_37366,"“I suppose so,”",0.0,0.0,0.05,test,EmoBank
Black_and_white_7791_7809,WHITE pure white.,-0.06,0.06,0.0,test,EmoBank
appalachian1_6289_6340,Experience the peace and beauty of coastal rhythms.,0.22,0.22,0.055,test,EmoBank
Uprooted_Bike_6076_6115,"Tried/shared/re-tweeted, with pleasure!",0.45,0.45,0.05,test,EmoBank
hotel-california_30620_30693,"“If you dislike this place so much, why don't you do something about it?”",-0.31,0.125,0.31,test,EmoBank
117CWL008_1449_1499,Thank you in advance for your consideration.,0.3,0.05,0.1,test,EmoBank
Nathans_Bylichka_15350_15360,Let’s go.”,0.15,0.05,0.1,test,EmoBank
20020731-nyt_34272_34544,"A photograph of the candidate standing in his Army uniform next to his mother is shown, then the advertisement shifts to McCall talking about education, while images of the candidate looking at a computer screen with a small child and of him surrounded by children appear.",0.0,-0.05,0.0,test,EmoBank
NYTnewswire9_5177_5248,"Karnes hated to pry, and skimmed over personal portions of the letters.",-0.1,-0.05,-0.1,test,EmoBank
wsj_0152_4_114,Dow Jones & Co. said it extended its $18-a-share offer for Telerate Inc. common stock until 5 p.m. EST Nov. 9.,0.1,0.05,0.05,test,EmoBank
NYTnewswire7_2098_2262,"The NMFS estimates that in 2000, more than 16,000 tons of Chilean seabass were legally caught from an internationally regulated harvest area in the Antarctic Ocean.",-0.15,0.1,0.15,test,EmoBank
NYTnewswire2_8918_9007,"""This is a criminal act and it certainly puts things in a different league,"" Howard said.",-0.085,0.085,0.165,test,EmoBank
hotel-california_7064_7108,"Man, was it good to be done with that stage.",0.35,0.05,0.1,test,EmoBank
WhatToHongKong_16276_16282,Dance.,0.25,0.15,0.05,test,EmoBank
SemEval_1018,Planning seen in Iraqi attacks on U.S. copters,-0.05,0.05,0.05,test,EmoBank
easy_money_5514_5754,I didn't see much resemblance except maybe there were about the same number of points in the cat's cradle thing in the diary and the number of dots on the map showing places where statues stood in a thin line around the coast of the island.,0.0,-0.05,0.0,test,EmoBank
The_Black_Willow_6754_6832,"There simply is no audience for fairy tales – no literate audience, at least.""",-0.285,0.0,-0.07,test,EmoBank
hotel-california_23970_24077,"“Of course we notice. But... well, no one important ever disappears, so it doesn't really matter, does it.”",-0.1,0.1,-0.1,test,EmoBank
Madame_White_Snake_7597_7650,But are the morals of these stories entirely sincere?,0.0,0.0,0.0,test,EmoBank
Tupelo-Honey-Cafe_4_104,"Noshin' at the Tupelo Honey Cafe | Plus, how to get great service in busy restaurants 23 Mar., 2010",0.145,0.145,0.0,test,EmoBank
112C-L013_973_1053,Pleasant Run Children's Homes began serving children nearly 130 years ago.,0.05,0.1,0.2,test,EmoBank
112C-L016_1321_1331,"Sincerely,",0.1,-0.1,0.05,test,EmoBank
WhereToHongKong_13840_13950,Originally the temple was on the shore but reclamation projects have now left it high and dry.,-0.05,0.1,0.05,test,EmoBank
110CYL071_1962_2031,"The savings are counted in more ways than dollars and cents, however.",0.0,-0.31,0.19,test,EmoBank
HistoryLasVegas_17793_17932,"Over 20,000 additional hotel rooms have been added in a few short years, including resorts in Summerlin and Lake Las Vegas.",0.25,0.1,0.15,test,EmoBank
detroit_9372_9511,"See, there's a wee bit of loyalty to the Big 3 and driving a foreign car doesn't really scream ""solidarity"" to those struggling to survive.",-0.15,0.1,-0.1,test,EmoBank
NYTnewswire6_6946_6961,Words of wisdom,0.125,0.0,0.19,test,EmoBank
116CUL034_328_548,"It retained, however, the same mission with which it had been charged from its inception: to serve as a catalyst for effective, coordinated, and collaborative service delivery to youth in our community.",0.06,-0.06,0.0,test,EmoBank
SemEval_896,Sea search for missing Microsoft scientist,-0.15,-0.05,-0.05,test,EmoBank
Fermentation_Eminent-Domain_97_347,"I was disappointed, though not surprised, to see that today a conjunctive labeling law dictating that ""Sonoma County"" be placed on every label on wines produced from grapes grown in Sonoma County was unanimously passed by the California Legislature .",-0.2,0.05,-0.05,test,EmoBank
WhatToHongKong_20665_20834,"The Discovery Bay Golf Club on Lantau island (Tel. 2987 7273) has an 18-hole Robert Trent Jones Jr. course, open to visitors Monday, Tuesday, and Friday.",0.07,0.07,0.07,test,EmoBank
aspca1_121_211,"424 East 92nd StreetLarry M. HawkNew York, NY 10128President/CEO www.aspca.org",0.0,-0.055,0.0,test,EmoBank
WhereToHongKong_65512_65641,"Visitors need a visa to enter China, and must disembark at the border (now called “boundary”) checkpoint, Lo Wai.",0.0,-0.2,-0.05,test,EmoBank
hotel-california_18971_19010,We're not even going to leave a legacy.,-0.335,-0.055,-0.11,test,EmoBank
118CWL050_2742_2992,"It will also be used to help maintain the infrastructure that fosters and supports the development of effective relationships, including volunteer orientation and training and ongoing supervision and support by a professional staff.",0.07,-0.07,0.07,test,EmoBank
SemEval_90,China Successfully Launches Two Satellites,0.2,0.0,0.0,test,EmoBank
20020731-nyt_47083_47129,We also agree that the law needs streamlining.,0.0,0.2,0.15,test,EmoBank
SemEval_233,Trailblazing trio protects City by the Bay,0.1,0.0,0.05,test,EmoBank
Uprooted_Farming-on-Sand_2067_2103,"This was called ""salt marsh haying"".",0.0,-0.1,0.0,test,EmoBank
captured_moments_22323_22347,"""He may come to dinner?""",0.15,0.05,-0.1,test,EmoBank
NYTnewswire6_3925_4055,"As reinstalled in Washington, the kitchen should be as we all remember it from countless TV shows, ""right down to the toothpicks.""",0.0,0.05,0.15,test,EmoBank
NYTnewswire5_1704_1833,"They are frequently blanched or salted and left to macerate for up to an hour, then rinsed and patted dry to tame the bitterness.",-0.07,0.0,0.07,test,EmoBank
WhereToHongKong_55494_55728,"The small Chapel of St. Francis Xavier is dedicated to the 16th-century patron saint of missionaries, and has on display the elbow of the saint, along with the bones of numerous Japanese and Vietnamese martyrs.",0.05,0.05,0.0,test,EmoBank
114CUL060_783_845,"And not just during the summer, but throughout the year.",0.0,-0.09,0.0,test,EmoBank
Uprooted_Farming-on-Sand_1913_2066,"There used to be a local tradition in this area: at each spring tide , the local community would head out to the bogs and marshes to harvest the grasses.",0.125,0.06,0.0,test,EmoBank
NYTnewswire8_3750_3891,Lilienfeld feels that many clinical psychologists already receive inadequate training in fundamentals such as research design and evaluation.,0.0,-0.06,0.125,test,EmoBank
appalachian1_2055_2210,"We’re partnering with agencies and other organizations to introduce inner-city youth to the fun of the outdoors in Boston, Philadelphia, and New York City.",0.15,0.1,0.05,test,EmoBank
118CWL050_1405_1497,"Former Little Sister Amy, now 18-years old, is a testament to the Big Sisters program.",0.145,0.07,0.0,test,EmoBank
NYTnewswire2_7262_7308,"""The French have nothing but the ice dancing,""",0.0,-0.07,0.07,test,EmoBank
118CWL050_1504_1554,"""I was matched with my Big Sister in June of 1992.",0.15,0.0,0.1,test,EmoBank
NYTnewswire9_8515_8639,The crew was horrified by the purple mushroom cloud that climbed to 10 miles and looked as if it would engulf the Enola Gay.,-0.35,0.3,-0.25,test,EmoBank
SemEval_938,MySpace welcomes French friends,0.25,0.06,0.0,test,EmoBank
wwf12_3238_3286,"The challenges we face are daunting, to be sure.",-0.22,0.11,-0.055,test,EmoBank
blog-monastery_3690_3772,Tibetan Buddhist philosophy also approaches the mind and the self from the inside.,0.0,-0.23,-0.045,test,EmoBank
captured_moments_28138_28149,Tasha said.,0.0,-0.1,0.0,test,EmoBank
Nathans_Bylichka_14583_14613,The two glanced at each other.,0.05,0.0,0.0,test,EmoBank
Nathans_Bylichka_44317_44334,“That’s amazing!”,0.65,0.6,0.25,test,EmoBank
SemEval_1176,Spain ahead although Nadal is out,0.055,0.11,-0.165,test,EmoBank
SemEval_705,Doomsday Clock ticking away,-0.2,0.05,-0.15,test,EmoBank
HistoryLasVegas_14858_15018,"That, combined with the formation of the Nevada Gaming Control Board, would signal the beginning of the end for heavy mob influence in the city.",0.0,0.0,-0.05,test,EmoBank
defenders5_6808_6957,1. SIGN the enclosed Citizens’ Advisory Ballot to show your support for repealing “same-day airborne land-and-shoot” wolf killing in Alaska;,-0.11,0.165,0.22,test,EmoBank
SemEval_101,French suburb riots could resume,-0.11,0.055,0.11,test,EmoBank
captured_moments_33740_33796,"I waited in the dark, carpeted hall.",-0.15,0.1,-0.15,test,EmoBank
20020731-nyt_21693_21798,"""I did a lot of walking, got an interview and got a job and an opportunity of a lifetime,"" Orellana said.",0.165,0.0,0.11,test,EmoBank
118CWL049_1256_1327,"Today, we are offering you the opportunity to help change a life.",0.285,0.285,0.355,test,EmoBank
easy_money_13763_13838,All that gold in Fort Knox was just too much for me to wrap my head around.,-0.145,-0.07,-0.07,test,EmoBank
